300, 244, 287, 240, 352, 137, 177, 237, 193, 283
177, 285, 261, 100, 239, 288, 241, 295, 294, 134
273, 181, 273, 278, 270, 363, 290, 208, 245, 311
351, 329, 313, 339, 183, 158, 222, 202, 271, 355
298, 312, 243, 302, 252, 432, 177, 239, 315, 317
238, 230, 259, 343, 254, 236, 271, 227, 267, 312
257, 378, 251, 247, 242, 298, 170, 207, 255, 144
233, 309, 252, 217, 327, 276, 320, 175, 209, 215
236, 297, 241, 266, 132, 318, 239, 210, 251, 233
178, 323, 208, 188, 285, 181, 246, 295, 250, 230
159, 253, 386, 226, 206, 152, 294, 240, 285, 221
147, 316, 279, 240, 263, 242, 216, 202, 243, 163
190, 346, 315, 277, 326, 108, 243, 175, 338, 211
263, 308, 206, 209, 230, 124, 116, 178, 210, 198
407, 245, 390, 103, 258, 190, 261, 224, 182, 219
306, 134, 254, 176, 277, 293, 187, 302, 308, 346
231, 146, 166, 213, 137, 346, 257, 263, 240, 199
196, 272, 179, 270, 267, 175, 227, 221, 390, 209
236, 272, 393, 227, 188, 57, 290, 160, 195, 257
260, 274, 257, 288, 229, 273, 274, 243, 221, 300
314, 286, 205, 197, 253, 299, 254, 168, 250, 189
224, 228, 354, 199, 98, 130, 119, 342, 210, 323
239, 216, 170, 364, 217, 309, 61, 229, 176, 261
377, 374, 232, 347, 330, 238, 291, 325, 278, 268
365, 250, 323, 207, 222, 228, 254, 240, 233, 222
328, 257, 121, 245, 195, 372, 260, 266, 339, 260
222, 274, 183, 225, 236, 177, 289, 303, 294, 329
276, 258, 229, 399, 173, 266, 226, 321, 340, 269
188, 160, 247, 219, 286, 244, 226, 219, 292, 225
379, 259, 203, 229, 368, 232, 333, 216, 169, 353
92, 182, 233, 261, 282, 195, 121, 166, 310, 164
141, 169, 341, 224, 165, 232, 235, 245, 108, 287
276, 395, 284, 79, 264, 227, 212, 128, 349, 181
337, 202, 284, 236, 314, 279, 255, 93, 232, 322
282, 253, 258, 166, 265, 396, 274, 265, 134, 241
308, 262, 269, 244, 351, 284, 255, 283, 215, 204
